source,stratum,epsilon,event,zero_denominators,physical_count,physical_median,physical_p90,physical_p95,physical_p99,physical_p99_9,physical_max,physical_above_1,physical_above_1.05,physical_above_1.25,physical_above_2,physical_above_5,visible_count,visible_median,visible_p90,visible_p95,visible_p99,visible_p99_9,visible_max,visible_above_1,visible_above_1.05,visible_above_1.25,visible_above_2,visible_above_5
natural,hazard_boundary,0.01,collision_changed,0,3,0.36215316393689184,0.44322531213046484,0.45335933065466144,0.4614665454740188,0.46329066880837416,0.4634933491788581,0.0,0.0,0.0,0.0,0.0,3,0.3621626158931248,0.4432157996594554,0.4533474476302467,0.4614527660068798,0.46327646264162226,0.46347909560103806,0.0,0.0,0.0,0.0,0.0
natural,hazard_boundary,0.01,collision_unchanged,1,92,0.999999999999889,1.000000000000218,1.000000000000333,1.0000000000003995,1.0000000000004583,1.0000000000004647,0.0,0.0,0.0,0.0,0.0,92,0.9999990463256827,1.0000184285968483,1.0000228881835929,1.0000272688061635,1.0000671324715578,1.0000715617677127,0.0,0.0,0.0,0.0,0.0
natural,hazard_boundary,0.003,all,1,95,0.9999999999991859,1.0000000000006661,1.0000000000009857,1.4513208217106508,1.5238841162854602,1.5319467045715496,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0,95,1.0000069936116527,1.0000774077299097,1.000098620679312,1.4512684144701318,1.5238714500433381,1.531938453995916,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0
natural,hazard_boundary,0.003,preserving,1,95,0.9999999999991859,1.0000000000006661,1.0000000000009857,1.4513208217106508,1.5238841162854602,1.5319467045715496,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0,95,1.0000069936116527,1.0000774077299097,1.000098620679312,1.4512684144701318,1.5238714500433381,1.531938453995916,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.0,0.0
natural,hazard_boundary,0.003,collision_changed,0,3,1.4461744887620827,1.5147922614096563,1.5233694829906028,1.5302312602553603,1.5317751601399308,1.5319467045715496,1.0,1.0,1.0,0.0,0.0,3,1.4461192630110389,1.5147746157989406,1.5233565348974283,1.5302220701762184,1.5317668156139463,1.531938453995916,1.0,1.0,1.0,0.0,0.0
natural,hazard_boundary,0.003,collision_unchanged,1,92,0.9999999999991859,1.0000000000006661,1.0000000000006661,1.0000000000011564,1.0000000000013445,1.0000000000013654,0.0,0.0,0.0,0.0,0.0,92,1.000005345322538,1.0000457796934803,1.0000864664713902,1.000100913608898,1.0001043402048195,1.0001047209376996,0.0,0.0,0.0,0.0,0.0
natural,hazard_boundary,0.001,all,1,95,0.9999999999977796,1.0000000000021094,1.0000000000022204,1.000000000003386,1.0000000000063338,1.0000000000066613,0.0,0.0,0.0,0.0,0.0,95,0.9999275207519522,1.0001659393311648,1.0002585540463462,1.0004436515201582,1.0007681585858734,1.0008042149265084,0.0,0.0,0.0,0.0,0.0
natural,hazard_boundary,0.001,preserving,1,95,0.9999999999977796,1.0000000000021094,1.0000000000022204,1.000000000003386,1.0000000000063338,1.0000000000066613,0.0,0.0,0.0,0.0,0.0,95,0.9999275207519522,1.0001659393311648,1.0002585540463462,1.0004436515201582,1.0007681585858734,1.0008042149265084,0.0,0.0,0.0,0.0,0.0
natural,hazard_boundary,0.001,collision_unchanged,1,95,0.9999999999977796,1.0000000000021094,1.0000000000022204,1.000000000003386,1.0000000000063338,1.0000000000066613,0.0,0.0,0.0,0.0,0.0,95,0.9999275207519522,1.0001659393311648,1.0002585540463462,1.0004436515201582,1.0007681585858734,1.0008042149265084,0.0,0.0,0.0,0.0,0.0
natural,dead,0.1,all,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.1,preserving,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.1,collision_unchanged,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.03,all,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.03,preserving,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.03,collision_unchanged,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.01,all,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.01,preserving,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.01,collision_unchanged,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.003,all,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.003,preserving,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.003,collision_unchanged,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.001,all,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.001,preserving,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,dead,0.001,collision_unchanged,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.1,all,0,96,0.9999999999999963,1.000000000000023,1.000000000000023,1.0000000000000464,1.0000000000000644,1.0000000000000664,0.0,0.0,0.0,0.0,0.0,96,0.9999995036952687,1.0000014305114746,1.000001819717731,1.0000038146972656,1.0000038146972656,1.0000038146972656,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.1,preserving,0,94,0.9999999999999991,1.000000000000023,1.000000000000023,1.0000000000000469,1.0000000000000644,1.0000000000000664,0.0,0.0,0.0,0.0,0.0,94,0.9999995312146022,1.0000014305114746,1.0000018227827225,1.0000038146972656,1.0000038146972656,1.0000038146972656,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.1,death_switching,0,2,0.9999999999999787,0.9999999999999787,0.9999999999999787,0.9999999999999787,0.9999999999999787,0.9999999999999787,0.0,0.0,0.0,0.0,0.0,2,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.1,collision_unchanged,0,96,0.9999999999999963,1.000000000000023,1.000000000000023,1.0000000000000464,1.0000000000000644,1.0000000000000664,0.0,0.0,0.0,0.0,0.0,96,0.9999995036952687,1.0000014305114746,1.000001819717731,1.0000038146972656,1.0000038146972656,1.0000038146972656,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.03,all,0,96,1.000000000000038,1.0000000000000528,1.0000000000001081,1.0000000000001548,1.0000000000001956,1.0000000000002003,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.0000026881540325,1.0000069936116538,1.0000070870109665,1.0000086841392135,1.0000088615979077,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.03,preserving,0,96,1.000000000000038,1.0000000000000528,1.0000000000001081,1.0000000000001548,1.0000000000001956,1.0000000000002003,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.0000026881540325,1.0000069936116538,1.0000070870109665,1.0000086841392135,1.0000088615979077,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.03,collision_unchanged,0,96,1.000000000000038,1.0000000000000528,1.0000000000001081,1.0000000000001548,1.0000000000001956,1.0000000000002003,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.0000026881540325,1.0000069936116538,1.0000070870109665,1.0000086841392135,1.0000088615979077,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.01,all,0,96,0.99999999999989,1.000000000000334,1.0000000000003342,1.0000000000007605,1.0000000000008364,1.0000000000008449,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.00000959485542,1.000015146540922,1.0000228881835935,1.0000228881835938,1.0000228881835938,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.01,preserving,0,96,0.99999999999989,1.000000000000334,1.0000000000003342,1.0000000000007605,1.0000000000008364,1.0000000000008449,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.00000959485542,1.000015146540922,1.0000228881835935,1.0000228881835938,1.0000228881835938,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.01,collision_unchanged,0,96,0.99999999999989,1.000000000000334,1.0000000000003342,1.0000000000007605,1.0000000000008364,1.0000000000008449,0.0,0.0,0.0,0.0,0.0,96,0.9999990463256836,1.00000959485542,1.000015146540922,1.0000228881835935,1.0000228881835938,1.0000228881835938,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.003,all,0,96,1.0000000000002085,1.0000000000007803,1.0000000000012477,1.000000000001782,1.0000000000034097,1.0000000000035907,0.0,0.0,0.0,0.0,0.0,96,1.0000069936116536,1.0000330084277875,1.0000611824830283,1.0000864664713542,1.0000864664713542,1.0000864664713542,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.003,preserving,0,96,1.0000000000002085,1.0000000000007803,1.0000000000012477,1.000000000001782,1.0000000000034097,1.0000000000035907,0.0,0.0,0.0,0.0,0.0,96,1.0000069936116536,1.0000330084277875,1.0000611824830283,1.0000864664713542,1.0000864664713542,1.0000864664713542,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.003,collision_unchanged,0,96,1.0000000000002085,1.0000000000007803,1.0000000000012477,1.000000000001782,1.0000000000034097,1.0000000000035907,0.0,0.0,0.0,0.0,0.0,96,1.0000069936116536,1.0000330084277875,1.0000611824830283,1.0000864664713542,1.0000864664713542,1.0000864664713542,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.001,all,0,96,0.9999999999999492,1.0000000000021112,1.0000000000028302,1.0000000000073723,1.000000000014627,1.000000000015433,0.0,0.0,0.0,0.0,0.0,96,0.9999918985176088,1.0001659393310547,1.0001681842634982,1.0002224642949418,1.0003493737188887,1.000363474765994,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.001,preserving,0,96,0.9999999999999492,1.0000000000021112,1.0000000000028302,1.0000000000073723,1.000000000014627,1.000000000015433,0.0,0.0,0.0,0.0,0.0,96,0.9999918985176088,1.0001659393310547,1.0001681842634982,1.0002224642949418,1.0003493737188887,1.000363474765994,0.0,0.0,0.0,0.0,0.0
natural,alive_waiting,0.001,collision_unchanged,0,96,0.9999999999999492,1.0000000000021112,1.0000000000028302,1.0000000000073723,1.000000000014627,1.000000000015433,0.0,0.0,0.0,0.0,0.0,96,0.9999918985176088,1.0001659393310547,1.0001681842634982,1.0002224642949418,1.0003493737188887,1.000363474765994,0.0,0.0,0.0,0.0,0.0
targeted,free,0.1,all,0,32,1.0,1.0000000000000198,1.000000000000031,1.0000000000000389,1.0000000000000389,1.0000000000000389,0.0,0.0,0.0,0.0,0.0,32,0.9999996423721316,1.0000005065152402,1.000000595231435,1.0000007006425045,1.0000007219455131,1.0000007243125142,0.0,0.0,0.0,0.0,0.0
targeted,free,0.1,preserving,0,32,1.0,1.0000000000000198,1.000000000000031,1.0000000000000389,1.0000000000000389,1.0000000000000389,0.0,0.0,0.0,0.0,0.0,32,0.9999996423721316,1.0000005065152402,1.000000595231435,1.0000007006425045,1.0000007219455131,1.0000007243125142,0.0,0.0,0.0,0.0,0.0
targeted,free,0.1,collision_unchanged,0,32,1.0,1.0000000000000198,1.000000000000031,1.0000000000000389,1.0000000000000389,1.0000000000000389,0.0,0.0,0.0,0.0,0.0,32,0.9999996423721316,1.0000005065152402,1.000000595231435,1.0000007006425045,1.0000007219455131,1.0000007243125142,0.0,0.0,0.0,0.0,0.0
targeted,free,0.03,all,0,32,1.0000000000000226,1.0000000000000804,1.0000000000000957,1.0000000000001288,1.000000000000142,1.0000000000001437,0.0,0.0,0.0,0.0,0.0,32,1.0000010331471751,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,0.0,0.0,0.0,0.0,0.0
targeted,free,0.03,preserving,0,32,1.0000000000000226,1.0000000000000804,1.0000000000000957,1.0000000000001288,1.000000000000142,1.0000000000001437,0.0,0.0,0.0,0.0,0.0,32,1.0000010331471751,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,0.0,0.0,0.0,0.0,0.0
targeted,free,0.03,collision_unchanged,0,32,1.0000000000000226,1.0000000000000804,1.0000000000000957,1.0000000000001288,1.000000000000142,1.0000000000001437,0.0,0.0,0.0,0.0,0.0,32,1.0000010331471751,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,1.0000069936116538,0.0,0.0,0.0,0.0,0.0
targeted,free,0.01,all,0,32,1.0,1.000000000000334,1.000000000000334,1.000000000000343,1.0000000000003466,1.000000000000347,0.0,0.0,0.0,0.0,0.0,32,1.0000019416615507,1.0000228881835938,1.0000228881835938,1.000022888183594,1.000022888183594,1.000022888183594,0.0,0.0,0.0,0.0,0.0
targeted,free,0.01,preserving,0,32,1.0,1.000000000000334,1.000000000000334,1.000000000000343,1.0000000000003466,1.000000000000347,0.0,0.0,0.0,0.0,0.0,32,1.0000019416615507,1.0000228881835938,1.0000228881835938,1.000022888183594,1.000022888183594,1.000022888183594,0.0,0.0,0.0,0.0,0.0
targeted,free,0.01,collision_unchanged,0,32,1.0,1.000000000000334,1.000000000000334,1.000000000000343,1.0000000000003466,1.000000000000347,0.0,0.0,0.0,0.0,0.0,32,1.0000019416615507,1.0000228881835938,1.0000228881835938,1.000022888183594,1.000022888183594,1.000022888183594,0.0,0.0,0.0,0.0,0.0
targeted,free,0.003,all,0,32,1.0000000000001052,1.0000000000007232,1.0000000000009648,1.0000000000010196,1.0000000000010334,1.000000000001035,0.0,0.0,0.0,0.0,0.0,32,0.9999871253967276,1.0000330697313695,1.0000475891529352,1.0000634235942114,1.0000687732046882,1.0000693676058523,0.0,0.0,0.0,0.0,0.0
targeted,free,0.003,preserving,0,32,1.0000000000001052,1.0000000000007232,1.0000000000009648,1.0000000000010196,1.0000000000010334,1.000000000001035,0.0,0.0,0.0,0.0,0.0,32,0.9999871253967276,1.0000330697313695,1.0000475891529352,1.0000634235942114,1.0000687732046882,1.0000693676058523,0.0,0.0,0.0,0.0,0.0
targeted,free,0.003,collision_unchanged,0,32,1.0000000000001052,1.0000000000007232,1.0000000000009648,1.0000000000010196,1.0000000000010334,1.000000000001035,0.0,0.0,0.0,0.0,0.0,32,0.9999871253967276,1.0000330697313695,1.0000475891529352,1.0000634235942114,1.0000687732046882,1.0000693676058523,0.0,0.0,0.0,0.0,0.0
targeted,free,0.001,all,0,32,0.9999999999996393,1.0000000000012577,1.000000000002518,1.0000000000035512,1.0000000000035958,1.0000000000036007,0.0,0.0,0.0,0.0,0.0,32,0.9999812988537597,1.0000786357878733,1.0001071159171262,1.000178433167707,1.0002047132834953,1.0002076332963605,0.0,0.0,0.0,0.0,0.0
targeted,free,0.001,preserving,0,32,0.9999999999996393,1.0000000000012577,1.000000000002518,1.0000000000035512,1.0000000000035958,1.0000000000036007,0.0,0.0,0.0,0.0,0.0,32,0.9999812988537597,1.0000786357878733,1.0001071159171262,1.000178433167707,1.0002047132834953,1.0002076332963605,0.0,0.0,0.0,0.0,0.0
targeted,free,0.001,collision_unchanged,0,32,0.9999999999996393,1.0000000000012577,1.000000000002518,1.0000000000035512,1.0000000000035958,1.0000000000036007,0.0,0.0,0.0,0.0,0.0,32,0.9999812988537597,1.0000786357878733,1.0001071159171262,1.000178433167707,1.0002047132834953,1.0002076332963605,0.0,0.0,0.0,0.0,0.0
targeted,upper_wall,0.1,all,0,32,0.9936185903394688,1.089908364584022,1.1032274245709597,1.1152456496323375,1.1160567618368302,1.116146885415107,0.21875,0.15625,0.0,0.0,0.0,32,0.9936180679599484,1.0899081863404056,1.1032268873852908,1.1152451684616107,1.1160561165140757,1.1161462218532383,0.21875,0.15625,0.0,0.0,0.0
targeted,upper_wall,0.1,preserving,0,32,0.9936185903394688,1.089908364584022,1.1032274245709597,1.1152456496323375,1.1160567618368302,1.116146885415107,0.21875,0.15625,0.0,0.0,0.0,32,0.9936180679599484,1.0899081863404056,1.1032268873852908,1.1152451684616107,1.1160561165140757,1.1161462218532383,0.21875,0.15625,0.0,0.0,0.0
targeted,upper_wall,0.1,collision_changed,0,24,0.6853239270914129,1.0942322639165643,1.1105090599467158,1.1154782266085361,1.11608001953445,1.116146885415107,0.2916666666666667,0.20833333333333334,0.0,0.0,0.0,24,0.6853241267918381,1.0942315606510022,1.1105088587481906,1.1154776983691275,1.1160793695048272,1.1161462218532383,0.2916666666666667,0.20833333333333334,0.0,0.0,0.0
targeted,upper_wall,0.1,collision_unchanged,0,8,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,0.0,0.0,0.0,0.0,0.0,8,0.9999996423721316,0.9999996423721316,0.9999996423721316,0.9999996423721316,0.9999996423721316,0.9999996423721316,0.0,0.0,0.0,0.0,0.0
targeted,upper_wall,0.03,all,0,32,1.6170613165725185,1.9208248484538846,1.9307171167234523,1.9403639685659573,1.9411394028227755,1.9412255621846441,0.75,0.75,0.75,0.0,0.0,32,1.6170616076204734,1.9208262149510273,1.9307155065932082,1.940360262641684,1.9411355835338597,1.941221730299657,0.75,0.75,0.75,0.0,0.0
targeted,upper_wall,0.03,preserving,0,32,1.6170613165725185,1.9208248484538846,1.9307171167234523,1.9403639685659573,1.9411394028227755,1.9412255621846441,0.75,0.75,0.75,0.0,0.0,32,1.6170616076204734,1.9208262149510273,1.9307155065932082,1.940360262641684,1.9411355835338597,1.941221730299657,0.75,0.75,0.75,0.0,0.0
targeted,upper_wall,0.03,collision_changed,0,24,1.7022318463387616,1.9238221473813324,1.9363382885106253,1.9405863153062635,1.9411616374968061,1.9412255621846441,1.0,1.0,1.0,0.0,0.0,24,1.7022291376846144,1.9238224515182751,1.9363353580677565,1.9405825768759997,1.9411578149572912,1.941221730299657,1.0,1.0,1.0,0.0,0.0
targeted,upper_wall,0.03,collision_unchanged,0,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1.0000010331471751,1.0000010331471751,1.0000010331471751,1.0000010331471751,1.0000010331471751,1.0000010331471751,0.0,0.0,0.0,0.0,0.0
targeted,upper_wall,0.01,all,0,32,4.9501488105465175,5.083023179175353,5.089265547766266,5.09593502598402,5.096566702747446,5.096636889054493,0.75,0.75,0.75,0.75,0.3125,32,4.9501419630921575,5.0830272132215395,5.08926130325575,5.095922648197133,5.096551931785399,5.096621852184095,0.75,0.75,0.75,0.75,0.3125
targeted,upper_wall,0.01,preserving,0,32,4.9501488105465175,5.083023179175353,5.089265547766266,5.09593502598402,5.096566702747446,5.096636889054493,0.75,0.75,0.75,0.75,0.3125,32,4.9501419630921575,5.0830272132215395,5.08926130325575,5.095922648197133,5.096551931785399,5.096621852184095,0.75,0.75,0.75,0.75,0.3125
targeted,upper_wall,0.01,collision_changed,0,24,4.9833174007650936,5.0847471953200305,5.09297992366979,5.09611615193769,5.096584815342813,5.096636889054493,1.0,1.0,1.0,1.0,0.4166666666666667,24,4.983315730268995,5.08474717212087,5.092974068489357,5.096103087935703,5.096569975759255,5.096621852184095,1.0,1.0,1.0,1.0,0.4166666666666667
targeted,upper_wall,0.01,collision_unchanged,0,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0.9999990463256827,0.9999990463256827,0.9999990463256827,0.9999990463256827,0.9999990463256827,0.9999990463256827,0.0,0.0,0.0,0.0,0.0
targeted,upper_wall,0.003,all,0,32,16.616731736546953,16.683929904663398,16.688495431948798,16.693739760962952,16.694292043356622,16.69435340806703,0.75,0.75,0.75,0.75,0.75,32,16.616737612113617,16.683926560452115,16.68849907578979,16.693734022650265,16.694281524145232,16.694342357644672,0.75,0.75,0.75,0.75,0.75
targeted,upper_wall,0.003,preserving,0,32,16.616731736546953,16.683929904663398,16.688495431948798,16.693739760962952,16.694292043356622,16.69435340806703,0.75,0.75,0.75,0.75,0.75,32,16.616737612113617,16.683926560452115,16.68849907578979,16.693734022650265,16.694281524145232,16.694342357644672,0.75,0.75,0.75,0.75,0.75
targeted,upper_wall,0.003,collision_changed,0,24,16.63155751501759,16.685086778556673,16.691316136916708,16.69389812150594,16.69430787941092,16.69435340806703,1.0,1.0,1.0,1.0,1.0,24,16.631552168127484,16.685086212063403,16.6913215564481,16.69389101232624,16.69429722311283,16.694342357644672,1.0,1.0,1.0,1.0,1.0
targeted,upper_wall,0.003,collision_unchanged,0,8,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.0,0.0,0.0,0.0,0.0,8,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.0,0.0,0.0,0.0,0.0
targeted,upper_wall,0.001,all,0,32,49.9500413585521,49.99828909215912,50.00235153443437,50.007163049985984,50.00769026661921,50.00774884624512,0.75,0.75,0.75,0.75,0.75,32,49.950015434749844,49.9982613482099,50.00236666231951,50.007180760839994,50.00772607838545,50.00778666922384,0.75,0.75,0.75,0.75,0.75
targeted,upper_wall,0.001,preserving,0,32,49.9500413585521,49.99828909215912,50.00235153443437,50.007163049985984,50.00769026661921,50.00774884624512,0.75,0.75,0.75,0.75,0.75,32,49.950015434749844,49.9982613482099,50.00236666231951,50.007180760839994,50.00772607838545,50.00778666922384,0.75,0.75,0.75,0.75,0.75
targeted,upper_wall,0.001,collision_changed,0,24,49.95964911766888,49.99927739254198,50.00490255004068,50.007314223214145,50.007705383942024,50.00774884624512,1.0,1.0,1.0,1.0,1.0,24,49.959532750922094,49.99930065811226,50.00488699957814,50.00733712429388,50.00774171473085,50.00778666922384,1.0,1.0,1.0,1.0,1.0
targeted,upper_wall,0.001,collision_unchanged,0,8,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.999999999999889,0.0,0.0,0.0,0.0,0.0,8,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.9999871253967276,0.0,0.0,0.0,0.0,0.0
targeted,corner,0.1,all,0,32,1.1648974006139328,1.3977292454795867,1.4892239799735076,1.5900682484305506,1.6093575054069007,1.6115007561820505,0.5625,0.5625,0.46875,0.0,0.0,32,1.1648967864816826,1.3977291001118273,1.4892240318895216,1.5900677441443436,1.6093566160078943,1.611499823992733,0.5625,0.5625,0.46875,0.0,0.0
targeted,corner,0.1,preserving,0,32,1.1648974006139328,1.3977292454795867,1.4892239799735076,1.5900682484305506,1.6093575054069007,1.6115007561820505,0.5625,0.5625,0.46875,0.0,0.0,32,1.1648967864816826,1.3977291001118273,1.4892240318895216,1.5900677441443436,1.6093566160078943,1.611499823992733,0.5625,0.5625,0.46875,0.0,0.0
targeted,corner,0.1,collision_changed,0,24,1.280624847486588,1.4320615468238391,1.527871001376788,1.595599218172873,1.609910602381133,1.6115007561820505,0.75,0.75,0.625,0.0,0.0,24,1.2806251155779527,1.432061322795615,1.5278713414580989,1.5955986034600569,1.6099097019394657,1.611499823992733,0.75,0.75,0.625,0.0,0.0
targeted,corner,0.1,collision_unchanged,0,8,0.7999999999999867,0.7999999999999867,0.7999999999999867,0.7999999999999867,0.7999999999999867,0.7999999999999867,0.0,0.0,0.0,0.0,0.0,8,0.8000016212463372,0.8000016212463372,0.8000016212463372,0.8000016212463372,0.8000016212463372,0.8000016212463372,0.0,0.0,0.0,0.0,0.0
targeted,corner,0.03,all,0,32,2.6832111314046867,3.032318472601454,3.1930074892164138,3.387196032449771,3.426452227392548,3.430814026830634,0.75,0.75,0.75,0.625,0.0,32,2.6832098695287954,3.0323145589203424,3.1930057488743393,3.387195082698608,3.4264527311132715,3.430814692048233,0.75,0.75,0.75,0.625,0.0
targeted,corner,0.03,preserving,0,32,2.6832111314046867,3.032318472601454,3.1930074892164138,3.387196032449771,3.426452227392548,3.430814026830634,0.75,0.75,0.75,0.625,0.0,32,2.6832098695287954,3.0323145589203424,3.1930057488743393,3.387195082698608,3.4264527311132715,3.430814692048233,0.75,0.75,0.75,0.625,0.0
targeted,corner,0.03,collision_changed,0,24,2.848001248439138,3.090369010479452,3.2636280928047894,3.398452289064187,3.42757785305399,3.430814026830634,1.0,1.0,1.0,0.8333333333333334,0.0,24,2.848005973650634,3.0903679628208365,3.26362431317764,3.3984517560791563,3.427578398451326,3.430814692048233,1.0,1.0,1.0,0.8333333333333334,0.0
targeted,corner,0.03,collision_unchanged,0,8,0.8000000000000296,0.8000000000000296,0.8000000000000296,0.8000000000000296,0.8000000000000296,0.8000000000000296,0.0,0.0,0.0,0.0,0.0,8,0.7999976476033521,0.7999976476033521,0.7999976476033521,0.7999976476033521,0.7999976476033521,0.7999976476033521,0.0,0.0,0.0,0.0,0.0
targeted,corner,0.01,all,0,32,7.892925460674151,8.263451063981282,8.449883219878306,8.685418182294487,8.734182855949514,8.739601153022294,0.75,0.75,0.75,0.75,0.75,32,7.892925956974903,8.2634624917152,8.449885865412718,8.685409884274375,8.734171222308554,8.739589148756794,0.75,0.75,0.75,0.75,0.75
targeted,corner,0.01,preserving,0,32,7.892925460674151,8.263451063981282,8.449883219878306,8.685418182294487,8.734182855949514,8.739601153022294,0.75,0.75,0.75,0.75,0.75,32,7.892925956974903,8.2634624917152,8.449885865412718,8.685409884274375,8.734171222308554,8.739589148756794,0.75,0.75,0.75,0.75,0.75
targeted,corner,0.01,collision_changed,0,24,8.062257748298537,8.329448889413328,8.533471697407524,8.699400884417793,8.735581126161845,8.739601153022294,1.0,1.0,1.0,1.0,1.0,24,8.062273717279082,8.329456171973144,8.53347238354584,8.699391629947256,8.73556939687584,8.739589148756794,1.0,1.0,1.0,1.0,1.0
targeted,corner,0.01,collision_unchanged,0,8,0.7999999999999556,0.7999999999999556,0.7999999999999556,0.7999999999999556,0.7999999999999556,0.7999999999999556,0.0,0.0,0.0,0.0,0.0,8,0.8000135421752923,0.8000135421752923,0.8000135421752923,0.8000135421752923,0.8000135421752923,0.8000135421752923,0.0,0.0,0.0,0.0,0.0
