group,ep,t,x,y,z,a01_best__f1,a01_best__f2,a01_best__f_min,a01_best__f_mean,a0_best__f1,a0_best__f2,a0_best__f_min,a0_best__f_mean
good,25,780,2.4358,8.9104,0.2668,-35.99865,-37.12170,-37.12170,-36.56017,-44.53597,-42.01405,-44.53597,-43.27501
good,25,790,2.3288,8.9265,0.2685,-40.04959,-42.09275,-42.09275,-41.07117,-43.74833,-43.79535,-43.79535,-43.77184
good,26,21,2.2345,-1.2205,0.5185,-6.79242,-10.12062,-10.12062,-8.45652,-10.11637,-15.39033,-15.39033,-12.75335
good,26,31,3.3904,-1.0352,0.5170,-9.59737,-10.15734,-10.15734,-9.87735,-9.21296,-12.31495,-12.31495,-10.76396
good,26,41,3.7182,-0.8656,0.5336,-7.72048,-6.62274,-7.72048,-7.17161,-8.06873,-11.08072,-11.08072,-9.57472
good,26,51,3.9251,-0.9191,0.5955,-8.11314,-6.69593,-8.11314,-7.40454,-12.80956,-11.63824,-12.80956,-12.22390
good,26,61,4.1669,-0.7826,0.4704,-10.63543,-7.35527,-10.63543,-8.99535,-9.89266,-10.64068,-10.64068,-10.26667
good,26,71,4.3536,-0.8217,0.5669,-11.10305,-9.25479,-11.10305,-10.17892,-11.63695,-10.94050,-11.63695,-11.28872
good,26,81,4.5274,-0.7642,0.6107,-12.46606,-8.22915,-12.46606,-10.34760,-12.61432,-9.28464,-12.61432,-10.94948
good,26,91,4.7637,-0.7868,0.6727,-11.55463,-7.88110,-11.55463,-9.71787,-10.10606,-8.35750,-10.10606,-9.23178
good,26,101,4.8692,-0.7158,0.5928,-18.32087,-11.15656,-18.32087,-14.73871,-14.49655,-12.31272,-14.49655,-13.40464
good,26,111,4.9967,-0.6750,0.6219,-16.01361,-10.15183,-16.01361,-13.08272,-12.61353,-10.67346,-12.61353,-11.64350
good,26,121,5.0830,-0.6768,0.5545,-16.69720,-9.61451,-16.69720,-13.15586,-14.48158,-8.56576,-14.48158,-11.52367
good,26,131,5.1846,-0.6939,0.5872,-15.21444,-8.56569,-15.21444,-11.89007,-13.48235,-12.67085,-13.48235,-13.07660
good,26,141,5.3411,-0.7460,0.5364,-14.83196,-9.17341,-14.83196,-12.00269,-11.55010,-11.59191,-11.59191,-11.57100
good,26,151,5.4805,-0.7308,0.6204,-16.12358,-9.39985,-16.12358,-12.76171,-8.68927,-13.74813,-13.74813,-11.21870
good,26,161,5.6261,-0.6463,0.5241,-17.06434,-6.48410,-17.06434,-11.77422,-10.36041,-9.92132,-10.36041,-10.14087
good,26,273,4.5614,7.0691,0.4551,-10.19416,-10.99903,-10.99903,-10.59659,-9.70395,-12.88334,-12.88334,-11.29364
good,26,283,2.7386,7.7144,0.6609,-5.54271,-9.57101,-9.57101,-7.55686,-11.70337,-14.37875,-14.37875,-13.04106
good,28,24,2.2310,-0.9924,0.5479,-6.51575,-11.06339,-11.06339,-8.78957,-8.78282,-15.91274,-15.91274,-12.34778
good,28,34,3.2013,-1.0327,0.5489,-3.47019,-7.96271,-7.96271,-5.71645,-6.59561,-12.46348,-12.46348,-9.52955
good,28,44,4.0172,-0.9556,0.6064,-3.09436,-9.39978,-9.39978,-6.24707,-6.83985,-11.10693,-11.10693,-8.97339
good,28,54,4.9652,-0.9938,0.5335,-4.99069,-9.79836,-9.79836,-7.39452,-11.39671,-8.25110,-11.39671,-9.82390
good,28,146,5.2820,7.9785,0.6543,-11.49932,-12.43822,-12.43822,-11.96877,-6.33757,-18.70451,-18.70451,-12.52104
good,28,156,3.1056,8.1831,0.8180,-6.49252,-10.79333,-10.79333,-8.64292,-8.73108,-14.82970,-14.82970,-11.78039
good,29,29,2.2719,0.1887,0.5114,-24.74996,-21.27745,-24.74996,-23.01371,-20.14246,-26.41304,-26.41304,-23.27775
good,29,39,2.4973,0.1057,0.5218,-25.44401,-21.18813,-25.44401,-23.31607,-18.04108,-28.45844,-28.45844,-23.24976
good,29,49,2.5640,0.0825,0.5539,-25.36692,-19.13659,-25.36692,-22.25175,-20.52862,-29.86659,-29.86659,-25.19760
good,29,59,2.6337,0.0900,0.5917,-25.74674,-19.06416,-25.74674,-22.40545,-19.99667,-31.39051,-31.39051,-25.69359
good,29,69,2.7140,0.0659,0.6018,-27.96112,-20.74209,-27.96112,-24.35161,-22.19906,-30.41678,-30.41678,-26.30792
good,29,79,2.7836,0.0562,0.5971,-25.10160,-20.48067,-25.10160,-22.79114,-19.24669,-27.45011,-27.45011,-23.34840
good,29,89,2.8793,0.0272,0.5288,-26.23797,-20.02963,-26.23797,-23.13380,-21.02329,-26.46516,-26.46516,-23.74422
good,29,99,2.9262,0.0271,0.6176,-24.78211,-21.04553,-24.78211,-22.91382,-22.58164,-26.69613,-26.69613,-24.63889
good,29,109,2.9929,0.0746,0.5728,-25.38551,-18.40156,-25.38551,-21.89354,-20.41193,-24.90886,-24.90886,-22.66039
good,29,119,3.0602,0.0518,0.5795,-27.61134,-18.92362,-27.61134,-23.26748,-22.61144,-25.09001,-25.09001,-23.85072
good,29,129,3.1287,0.0583,0.5436,-25.12855,-17.54901,-25.12855,-21.33878,-21.90193,-26.36256,-26.36256,-24.13224
good,29,139,3.1919,0.0217,0.6275,-26.34047,-18.85024,-26.34047,-22.59535,-19.76412,-24.46663,-24.46663,-22.11538
good,29,149,3.2599,-0.0169,0.6628,-27.87797,-18.19211,-27.87797,-23.03504,-21.21397,-24.50253,-24.50253,-22.85825
good,29,159,3.3311,-0.0269,0.4761,-27.40424,-17.74030,-27.40424,-22.57227,-22.86641,-24.49296,-24.49296,-23.67969
good,29,169,3.4190,-0.0093,0.6191,-29.10513,-21.03489,-29.10513,-25.07001,-24.55130,-21.90426,-24.55130,-23.22778
good,29,179,3.4790,-0.0160,0.4801,-28.70991,-20.91739,-28.70991,-24.81365,-23.12026,-21.11804,-23.12026,-22.11915
good,29,189,3.5334,-0.0345,0.5693,-30.28812,-19.44518,-30.28812,-24.86665,-23.43778,-20.12823,-23.43778,-21.78300
good,29,199,3.5521,-0.0325,0.5231,-32.36438,-18.98951,-32.36438,-25.67694,-24.01946,-18.65691,-24.01946,-21.33818
good,29,209,3.6048,-0.0104,0.6103,-29.62434,-20.02674,-29.62434,-24.82554,-28.46937,-18.79421,-28.46937,-23.63179
good,29,219,3.6605,0.0426,0.5516,-31.41627,-19.02156,-31.41627,-25.21891,-25.17230,-23.04532,-25.17230,-24.10881
good,29,229,3.7333,0.0676,0.5034,-33.81383,-18.34379,-33.81383,-26.07881,-23.09004,-17.92443,-23.09004,-20.50723
good,29,239,3.8155,0.0901,0.5816,-38.66683,-18.81686,-38.66683,-28.74184,-24.30483,-19.41980,-24.30483,-21.86232
good,29,249,3.8895,0.0777,0.7724,-34.23923,-18.77985,-34.23923,-26.50954,-24.99203,-20.53674,-24.99203,-22.76438
good,29,259,3.9304,0.0944,0.5947,-36.43108,-19.52057,-36.43108,-27.97583,-26.95352,-17.71974,-26.95352,-22.33663
good,29,269,3.9873,0.0489,0.5594,-36.15498,-19.71601,-36.15498,-27.93550,-26.43771,-18.85202,-26.43771,-22.64486
good,29,279,4.0551,0.0067,0.6235,-36.75359,-21.65232,-36.75359,-29.20295,-27.29715,-15.71575,-27.29715,-21.50645
good,29,289,4.1091,0.0339,0.5545,-38.47591,-21.54463,-38.47591,-30.01027,-28.83514,-16.60295,-28.83514,-22.71905
good,29,299,4.1836,0.0150,0.5595,-36.48232,-21.44197,-36.48232,-28.96215,-28.11090,-15.43939,-28.11090,-21.77514
good,29,309,4.2460,0.0216,0.5446,-41.25272,-23.51637,-41.25272,-32.38454,-29.53898,-17.10680,-29.53898,-23.32289
good,29,319,4.3100,0.0480,0.5895,-38.09233,-18.40866,-38.09233,-28.25050,-27.85463,-15.72182,-27.85463,-21.78822
good,29,329,4.3931,0.0806,0.6020,-45.69250,-24.18020,-45.69250,-34.93635,-26.07454,-16.60645,-26.07454,-21.34050
good,29,339,4.4602,0.0871,0.5072,-44.50341,-22.76159,-44.50341,-33.63250,-25.80239,-16.44419,-25.80239,-21.12329
good,29,349,4.5375,0.0883,0.5671,-40.74584,-22.73633,-40.74584,-31.74109,-26.69815,-15.48468,-26.69815,-21.09142
good,29,359,4.5914,0.0615,0.5350,-46.37303,-23.64446,-46.37303,-35.00875,-26.24034,-15.52436,-26.24034,-20.88235
good,29,369,4.6474,0.0893,0.5877,-44.14650,-21.97635,-44.14650,-33.06143,-26.15492,-15.82855,-26.15492,-20.99173
good,29,379,4.6781,0.0199,0.6062,-41.38467,-21.81900,-41.38467,-31.60184,-27.79904,-11.21537,-27.79904,-19.50720
good,29,389,4.7131,-0.0561,0.6113,-40.12516,-22.16158,-40.12516,-31.14337,-28.28327,-12.16115,-28.28327,-20.22221
good,29,399,4.7878,-0.0803,0.6295,-43.51051,-23.58783,-43.51051,-33.54917,-27.85977,-14.03991,-27.85977,-20.94984
good,29,409,4.8498,-0.0820,0.6351,-44.85555,-25.13146,-44.85555,-34.99350,-29.65805,-13.04738,-29.65805,-21.35272
good,29,419,4.9226,-0.0198,0.5906,-46.03986,-24.21075,-46.03986,-35.12531,-25.56315,-14.77280,-25.56315,-20.16798
good,29,429,5.0002,-0.0035,0.5451,-46.26400,-22.09473,-46.26400,-34.17936,-21.15092,-13.04618,-21.15092,-17.09855
good,29,439,5.0760,0.0171,0.5768,-43.55418,-20.58306,-43.55418,-32.06862,-21.62584,-15.07378,-21.62584,-18.34981
good,29,449,5.1299,0.0139,0.6217,-44.81712,-22.36992,-44.81712,-33.59352,-21.78524,-11.03362,-21.78524,-16.40943
good,29,459,5.1918,0.0011,0.5189,-41.56866,-19.40389,-41.56866,-30.48628,-20.36958,-13.13221,-20.36958,-16.75089
good,29,469,5.2799,-0.0739,0.5514,-38.03971,-21.99791,-38.03971,-30.01881,-22.99986,-17.43209,-22.99986,-20.21598
good,29,479,5.3528,-0.1124,0.4729,-35.22722,-19.95603,-35.22722,-27.59162,-19.93681,-9.95363,-19.93681,-14.94522
good,29,489,5.4086,-0.0882,0.6122,-40.72135,-20.22414,-40.72135,-30.47274,-20.72882,-13.72551,-20.72882,-17.22716
good,29,499,5.4931,-0.0997,0.5235,-38.61954,-17.69550,-38.61954,-28.15752,-17.97125,-12.13768,-17.97125,-15.05446
good,29,509,5.5638,-0.0672,0.5562,-40.70383,-19.94913,-40.70383,-30.32648,-18.30672,-14.22056,-18.30672,-16.26364
good,29,614,5.3792,8.9214,0.6708,-9.82351,-13.14876,-13.14876,-11.48613,-16.46300,-6.55786,-16.46300,-11.51043
good,29,624,4.4054,8.6438,0.6220,-1.62114,-11.40831,-11.40831,-6.51473,-23.69586,-10.67203,-23.69586,-17.18394
good,29,634,3.5039,8.7706,0.5294,-7.40828,-12.47089,-12.47089,-9.93958,-19.70855,-17.07727,-19.70855,-18.39291
good,29,644,2.9105,8.7069,0.6174,-11.60650,-11.19723,-11.60650,-11.40186,-22.93635,-8.56510,-22.93635,-15.75073
good,30,25,2.2798,1.1949,0.5525,-7.49654,-13.65816,-13.65816,-10.57735,-5.86716,-15.84354,-15.84354,-10.85535
good,30,35,3.1905,1.0652,0.5580,-4.56999,-13.86126,-13.86126,-9.21563,-5.84717,-14.02684,-14.02684,-9.93700
good,30,45,3.7938,0.8964,0.5381,-6.55109,-13.49535,-13.49535,-10.02322,-9.93801,-20.05392,-20.05392,-14.99597
good,30,55,4.1118,0.9622,0.5372,-6.57951,-9.10645,-9.10645,-7.84298,-10.55544,-16.49911,-16.49911,-13.52728
good,30,65,4.4738,0.8999,0.5604,-8.04926,-14.45998,-14.45998,-11.25462,-13.52416,-19.97656,-19.97656,-16.75036
good,30,75,4.7258,0.8756,0.5541,-11.35437,-13.99537,-13.99537,-12.67487,-12.35071,-17.86497,-17.86497,-15.10784
good,30,85,4.8716,0.7610,0.6033,-15.35955,-15.11784,-15.35955,-15.23870,-15.07796,-23.68579,-23.68579,-19.38187
good,30,95,4.9974,0.8597,0.6112,-13.31382,-10.41696,-13.31382,-11.86539,-8.81016,-19.46782,-19.46782,-14.13899
good,30,105,5.5399,0.8698,0.5335,-13.00030,-15.55983,-15.55983,-14.28006,-9.77224,-20.31111,-20.31111,-15.04167
good,30,192,5.0760,7.9427,0.5806,-7.70122,-8.97294,-8.97294,-8.33708,-4.00517,-6.15344,-6.15344,-5.07931
good,30,202,3.8191,8.2077,0.5228,-5.69650,-11.34157,-11.34157,-8.51903,-6.99230,-10.10762,-10.10762,-8.54996
good,31,24,2.2291,0.9527,0.5531,-8.85610,-13.30208,-13.30208,-11.07909,-7.95960,-15.08056,-15.08056,-11.52008
good,31,34,3.0527,1.0791,0.5333,-5.59917,-12.88602,-12.88602,-9.24259,-5.35526,-18.45483,-18.45483,-11.90505
good,31,44,3.5902,0.9398,0.5572,-9.32909,-13.26566,-13.26566,-11.29738,-11.24923,-14.57592,-14.57592,-12.91258
good,31,54,4.0431,1.0349,0.5775,-5.45670,-10.65108,-10.65108,-8.05389,-7.94913,-19.13945,-19.13945,-13.54429
good,31,64,4.5590,1.0558,0.5749,-5.17575,-11.64029,-11.64029,-8.40802,-5.80078,-17.22445,-17.22445,-11.51261
good,31,74,5.2216,1.0184,0.5724,-5.59079,-13.04736,-13.04736,-9.31907,-7.05757,-15.81679,-15.81679,-11.43718
good,31,150,5.7072,8.9978,0.8225,-3.53060,1.37535,-3.53060,-1.07763,-0.34506,-9.46185,-9.46185,-4.90345
good,31,160,4.8029,8.8894,0.4773,-4.80676,-2.22289,-4.80676,-3.51483,-12.35553,-2.51646,-12.35553,-7.43600
good,31,170,3.5626,9.1733,0.7068,-6.17090,-8.44327,-8.44327,-7.30709,-15.58628,-13.26405,-15.58628,-14.42517
good,31,180,2.9846,8.7775,0.7841,1.74456,-6.61853,-6.61853,-2.43699,-12.49931,-8.33574,-12.49931,-10.41752
good,31,190,2.8184,9.1281,0.4649,-13.46900,-10.63373,-13.46900,-12.05136,-13.22471,-15.81619,-15.81619,-14.52045
good,33,25,2.2991,1.0472,0.5809,-11.13855,-14.71904,-14.71904,-12.92880,-9.34610,-25.21473,-25.21473,-17.28042
good,33,35,2.7514,0.8617,0.5694,-12.51385,-15.13083,-15.13083,-13.82234,-14.40948,-22.45431,-22.45431,-18.43189
good,33,45,2.8438,0.7553,0.5719,-13.93302,-14.84279,-14.84279,-14.38790,-14.11453,-23.37604,-23.37604,-18.74529
good,33,55,2.9768,0.7351,0.5684,-18.01295,-13.40914,-18.01295,-15.71104,-17.97863,-21.52377,-21.52377,-19.75120
good,33,65,3.1432,0.7767,0.5508,-14.13896,-13.39023,-14.13896,-13.76460,-11.17660,-22.30379,-22.30379,-16.74019
good,33,75,3.2812,0.7177,0.5494,-17.61992,-15.00217,-17.61992,-16.31104,-12.21881,-20.89419,-20.89419,-16.55650
good,33,85,3.3779,0.7163,0.5886,-17.53764,-12.37845,-17.53764,-14.95804,-16.27449,-22.15800,-22.15800,-19.21625
good,33,95,3.4992,0.6702,0.4363,-15.85325,-15.43798,-15.85325,-15.64562,-18.81730,-24.35550,-24.35550,-21.58640
good,33,105,3.6050,0.6632,0.5906,-18.72674,-16.33759,-18.72674,-17.53217,-16.57316,-23.94118,-23.94118,-20.25717
good,33,115,3.6950,0.6837,0.4919,-16.29203,-13.58120,-16.29203,-14.93661,-21.47483,-22.36994,-22.36994,-21.92239
good,33,125,3.8457,0.7259,0.5842,-20.38738,-15.50408,-20.38738,-17.94573,-17.08651,-20.71239,-20.71239,-18.89944
good,33,135,3.9349,0.7074,0.5526,-22.09331,-16.10676,-22.09331,-19.10004,-17.31991,-20.69148,-20.69148,-19.00570
good,33,145,4.0568,0.6502,0.6035,-25.09966,-17.57995,-25.09966,-21.33981,-18.78154,-19.74599,-19.74599,-19.26377
good,33,155,4.1811,0.6873,0.6652,-25.52422,-20.34879,-25.52422,-22.93650,-16.85350,-22.60416,-22.60416,-19.72883
good,33,165,4.2884,0.6801,0.5227,-23.82222,-18.90804,-23.82222,-21.36513,-18.20795,-22.54729,-22.54729,-20.37762
good,33,175,4.3975,0.7140,0.5897,-28.34889,-21.88650,-28.34889,-25.11769,-16.96841,-23.19886,-23.19886,-20.08364
good,33,185,4.4930,0.6821,0.5237,-29.22562,-19.00029,-29.22562,-24.11295,-16.59463,-21.25271,-21.25271,-18.92367
good,33,195,4.5695,0.7251,0.5072,-28.28227,-18.93960,-28.28227,-23.61094,-17.98228,-22.02335,-22.02335,-20.00282
good,33,205,4.6863,0.6692,0.5748,-28.22152,-20.19051,-28.22152,-24.20602,-15.54760,-20.57837,-20.57837,-18.06299
good,33,215,4.7986,0.6162,0.5874,-33.42138,-20.04354,-33.42138,-26.73246,-17.92445,-22.13952,-22.13952,-20.03199
good,33,225,4.8973,0.6762,0.5202,-25.72309,-17.48358,-25.72309,-21.60333,-16.99167,-20.71129,-20.71129,-18.85148
good,33,235,5.0005,0.6384,0.6398,-31.73100,-21.73325,-31.73100,-26.73212,-16.45096,-22.29833,-22.29833,-19.37465
good,33,245,5.1095,0.6199,0.6010,-32.42093,-20.72624,-32.42093,-26.57359,-18.73125,-20.41261,-20.41261,-19.57193
good,33,255,5.1949,0.6547,0.6594,-26.74602,-19.51278,-26.74602,-23.12940,-16.24675,-21.58289,-21.58289,-18.91482
good,33,265,5.2863,0.7463,0.5172,-27.78007,-18.62437,-27.78007,-23.20222,-13.87205,-24.41370,-24.41370,-19.14287
good,33,275,5.2806,0.8108,0.4964,-20.29442,-16.31141,-20.29442,-18.30292,-21.04146,-27.89243,-27.89243,-24.46694
good,33,285,5.3397,0.8418,0.5157,-20.34741,-16.81180,-20.34741,-18.57961,-19.38612,-20.85085,-20.85085,-20.11848
good,33,295,5.5109,0.9231,0.5699,-11.75780,-6.86746,-11.75780,-9.31263,-19.77498,-23.26455,-23.26455,-21.51976
good,33,305,5.5787,0.8932,0.5589,-18.21433,-14.31368,-18.21433,-16.26400,-22.10487,-22.82928,-22.82928,-22.46708
good,33,315,5.5674,0.9978,0.6068,-24.33504,-10.29144,-24.33504,-17.31324,-20.09070,-24.04131,-24.04131,-22.06601
good,33,326,5.6879,1.0003,0.7310,-16.31510,-14.22024,-16.31510,-15.26767,-20.50458,-24.96108,-24.96108,-22.73283
good,33,411,4.4214,8.1983,0.6748,-13.58791,-16.68920,-16.68920,-15.13855,-22.49835,-12.09868,-22.49835,-17.29852
good,33,585,2.3902,8.8826,0.4695,-21.86415,-17.35292,-21.86415,-19.60854,-34.67913,-17.51768,-34.67913,-26.09840
good,34,22,2.2315,-0.9027,0.5273,-7.03146,-7.50957,-7.50957,-7.27052,-13.10484,-12.31571,-13.10484,-12.71027
good,34,32,3.1143,-0.8334,0.5991,-12.18898,-9.54073,-12.18898,-10.86486,-12.77563,-12.66638,-12.77563,-12.72101
good,34,42,3.4199,-0.8226,0.6029,-13.56571,-9.88655,-13.56571,-11.72613,-12.58289,-13.00004,-13.00004,-12.79147
good,34,52,3.5683,-0.8025,0.6390,-13.29121,-9.25707,-13.29121,-11.27414,-14.08209,-10.96307,-14.08209,-12.52258
good,34,62,3.7397,-0.8080,0.6631,-13.11319,-8.26060,-13.11319,-10.68690,-12.35212,-11.75035,-12.35212,-12.05124
good,34,72,3.8924,-0.7887,0.6390,-14.11231,-8.74084,-14.11231,-11.42658,-14.92962,-11.16928,-14.92962,-13.04945
good,34,82,4.0708,-0.7991,0.6696,-14.29680,-7.75585,-14.29680,-11.02632,-15.78881,-9.43262,-15.78881,-12.61071
good,34,92,4.2250,-0.7425,0.5199,-12.11077,-8.14528,-12.11077,-10.12802,-15.18333,-12.27428,-15.18333,-13.72881
good,34,102,4.3951,-0.8071,0.5359,-12.05270,-8.01186,-12.05270,-10.03228,-17.07090,-11.22039,-17.07090,-14.14565
good,34,112,4.5994,-0.8050,0.5469,-11.52074,-8.72876,-11.52074,-10.12475,-14.88076,-10.50269,-14.88076,-12.69172
good,34,122,4.7785,-0.7833,0.5719,-15.47184,-7.99304,-15.47184,-11.73244,-16.32821,-11.39890,-16.32821,-13.86355
good,34,132,4.9380,-0.7184,0.5194,-16.28677,-8.43767,-16.28677,-12.36222,-13.50178,-10.17474,-13.50178,-11.83826
good,34,142,5.1041,-0.7551,0.5212,-14.49725,-8.36623,-14.49725,-11.43174,-14.78853,-12.93513,-14.78853,-13.86183
good,34,152,5.2078,-0.7578,0.5034,-13.69722,-7.93265,-13.69722,-10.81493,-15.43711,-11.84449,-15.43711,-13.64080
good,34,162,5.3836,-0.8231,0.5371,-15.03588,-8.78817,-15.03588,-11.91202,-14.27066,-11.48012,-14.27066,-12.87539
good,34,172,5.5298,-0.7590,0.5180,-14.93848,-8.86423,-14.93848,-11.90136,-14.15894,-10.61703,-14.15894,-12.38798
good,34,254,4.8594,8.1617,0.4849,-9.70850,-13.64474,-13.64474,-11.67662,-13.50735,-10.35114,-13.50735,-11.92924
good,34,264,2.5123,7.9557,0.5610,-19.06510,-16.17512,-19.06510,-17.62011,-19.76205,-7.91969,-19.76205,-13.84087
good,35,23,2.2333,-0.8660,0.5249,-9.89301,-11.64653,-11.64653,-10.76977,-10.93081,-18.19250,-18.19250,-14.56166
good,35,33,3.2214,-0.8537,0.6527,-13.05997,-10.50566,-13.05997,-11.78282,-15.02648,-15.76866,-15.76866,-15.39757
good,35,43,3.3067,-0.8664,0.5035,-16.40466,-12.42704,-16.40466,-14.41585,-17.83860,-15.54256,-17.83860,-16.69058
good,35,53,3.4566,-0.8297,0.5548,-14.25930,-11.68867,-14.25930,-12.97398,-16.61448,-14.73115,-16.61448,-15.67281
good,35,63,3.6903,-0.7872,0.6097,-15.35935,-8.56153,-15.35935,-11.96044,-16.01583,-14.49786,-16.01583,-15.25685
good,35,73,3.9033,-0.7838,0.5922,-11.56482,-9.69437,-11.56482,-10.62959,-12.86209,-13.30702,-13.30702,-13.08455
good,35,83,4.0876,-0.8232,0.6296,-12.97346,-10.57931,-12.97346,-11.77639,-13.80842,-13.74734,-13.80842,-13.77788
good,35,93,4.3058,-0.7864,0.5599,-12.66437,-10.73944,-12.66437,-11.70191,-15.69917,-15.34475,-15.69917,-15.52196
good,35,103,4.5329,-0.8305,0.6171,-14.05519,-10.48267,-14.05519,-12.26893,-14.11306,-14.20881,-14.20881,-14.16094
good,35,113,4.6770,-0.7920,0.4760,-12.86809,-12.59640,-12.86809,-12.73225,-17.54257,-14.41586,-17.54257,-15.97921
good,35,123,4.8162,-0.8080,0.6221,-20.87654,-12.92742,-20.87654,-16.90198,-18.32514,-19.21284,-19.21284,-18.76899
good,35,133,4.9783,-0.8028,0.5479,-14.61291,-10.05345,-14.61291,-12.33318,-13.93272,-18.00628,-18.00628,-15.96950
good,35,143,5.1508,-0.7507,0.6114,-17.53966,-11.73960,-17.53966,-14.63963,-16.13670,-15.57524,-16.13670,-15.85597
good,35,153,5.2171,-0.7647,0.6966,-20.40246,-11.17715,-20.40246,-15.78980,-17.93839,-17.79669,-17.93839,-17.86754
good,35,163,5.3450,-0.7567,0.5800,-17.15536,-8.96682,-17.15536,-13.06109,-13.78544,-16.52352,-16.52352,-15.15448
good,35,173,5.4205,-0.7685,0.5417,-17.36154,-9.70716,-17.36154,-13.53435,-15.19341,-15.82845,-15.82845,-15.51093
good,35,183,5.5319,-0.7174,0.5877,-16.07424,-8.46049,-16.07424,-12.26737,-13.08814,-16.26961,-16.26961,-14.67887
good,35,267,5.2146,7.9497,0.6438,-17.73732,-22.52175,-22.52175,-20.12953,-26.42995,-29.27055,-29.27055,-27.85025
good,35,277,3.4228,8.5507,0.5259,-15.44192,-16.15894,-16.15894,-15.80043,-19.73532,-23.94552,-23.94552,-21.84042
good,36,22,2.2104,-0.9007,0.5671,-8.48932,-11.27634,-11.27634,-9.88283,-7.77589,-14.14272,-14.14272,-10.95931
good,36,32,3.3640,-0.8932,0.5149,-5.14589,-9.27664,-9.27664,-7.21126,-6.89854,-12.36475,-12.36475,-9.63165
good,36,42,4.2197,-0.9409,0.5321,-3.82260,-10.09838,-10.09838,-6.96049,-3.36218,-9.50202,-9.50202,-6.43210
good,36,52,5.2348,-0.9684,0.5158,-3.38227,-10.27893,-10.27893,-6.83060,-7.07650,-8.81939,-8.81939,-7.94795
good,36,150,4.8953,7.5683,0.6029,-15.43480,-17.73603,-17.73603,-16.58542,-5.57748,-22.47841,-22.47841,-14.02795
good,36,160,3.2874,7.5156,0.6009,-8.51810,-12.86175,-12.86175,-10.68992,-12.00656,-9.31007,-12.00656,-10.65832
good,37,21,2.2035,1.2003,0.5186,-8.45298,-12.94982,-12.94982,-10.70140,-5.60657,-15.75912,-15.75912,-10.68284
good,37,31,3.0804,0.9962,0.5363,-7.12977,-12.76365,-12.76365,-9.94671,-6.38143,-16.39345,-16.39345,-11.38744
good,37,41,3.4997,0.9849,0.5692,-5.41674,-11.44371,-11.44371,-8.43022,-11.04848,-14.18430,-14.18430,-12.61639
good,37,51,3.8564,0.9256,0.5532,-12.15803,-13.33362,-13.33362,-12.74582,-11.89373,-18.09826,-18.09826,-14.99600
good,37,61,4.1983,0.9309,0.5765,-5.34331,-12.73566,-12.73566,-9.03948,-8.52354,-17.46914,-17.46914,-12.99634
good,37,71,4.4717,0.9347,0.5519,-12.43476,-11.50106,-12.43476,-11.96791,-12.71689,-17.35197,-17.35197,-15.03443
good,37,81,4.8591,1.0405,0.5636,-5.06129,-12.12788,-12.12788,-8.59459,-9.53884,-14.96976,-14.96976,-12.25430
good,37,91,5.4489,0.9975,0.5410,-11.36399,-14.42600,-14.42600,-12.89499,-8.32128,-18.96902,-18.96902,-13.64515
good,37,168,4.6842,8.3960,0.5652,-17.11995,-5.74335,-17.11995,-11.43165,-9.93461,-12.45274,-12.45274,-11.19368
good,37,178,3.1006,8.1403,0.5184,-8.57122,-9.07223,-9.07223,-8.82173,-10.96182,-5.06778,-10.96182,-8.01480
good,38,22,2.2243,1.1801,0.4893,-9.93957,-13.67912,-13.67912,-11.80934,-10.84271,-18.87155,-18.87155,-14.85713
good,38,32,2.7609,0.8882,0.5464,-11.34845,-13.71014,-13.71014,-12.52930,-10.37249,-19.43770,-19.43770,-14.90510
good,38,42,2.9483,0.8576,0.5710,-13.97743,-12.85407,-13.97743,-13.41575,-11.37494,-23.21704,-23.21704,-17.29599
good,38,52,3.1256,0.8294,0.5702,-11.27612,-13.07080,-13.07080,-12.17346,-11.87453,-22.88173,-22.88173,-17.37812
good,38,62,3.2746,0.7874,0.5394,-13.13104,-13.12388,-13.13104,-13.12746,-11.08460,-23.29346,-23.29346,-17.18903
good,38,72,3.4566,0.7884,0.5592,-15.23888,-13.25157,-15.23888,-14.24522,-12.03789,-21.50180,-21.50180,-16.76985
good,38,82,3.5704,0.7637,0.5538,-15.49819,-13.35731,-15.49819,-14.42775,-13.96157,-18.53093,-18.53093,-16.24625
good,38,92,3.7312,0.7076,0.5555,-20.19540,-14.35957,-20.19540,-17.27748,-14.26397,-22.97139,-22.97139,-18.61768
good,38,102,3.8286,0.7387,0.5500,-19.20301,-14.66163,-19.20301,-16.93232,-14.00309,-21.16587,-21.16587,-17.58448
good,38,112,3.9230,0.8123,0.5385,-9.08448,-13.17442,-13.17442,-11.12945,-10.66762,-16.39771,-16.39771,-13.53266
good,38,122,4.1335,0.9473,0.5606,-9.08621,-12.04347,-12.04347,-10.56484,-12.40121,-18.22009,-18.22009,-15.31065
good,38,132,4.4464,0.8786,0.5573,-12.77591,-14.52881,-14.52881,-13.65236,-7.32623,-13.71879,-13.71879,-10.52251
good,38,142,4.9476,1.1245,0.5625,-5.18475,-13.00820,-13.00820,-9.09648,-5.58259,-15.09830,-15.09830,-10.34044
good,38,152,5.5400,0.9933,0.6020,-4.72435,-12.26652,-12.26652,-8.49544,-8.04624,-12.87244,-12.87244,-10.45934
